file_name,overlap,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,FR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR,RR
0,0,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y,ptrn,n_mask,n_point,n_resp,1,1_x,1_y,2,2_x,2_y,3,3_x,3_y,4,4_x,4_y,5,5_x,5_y,6,6_x,6_y,7,7_x,7_y
20251209091550_A_1003578402_TR.jpg,FALSE,0,4,3,4,6.9,403,68,6,299,3,0,213,80,6.4,129,44,2.2,0,0,0,0,0,0,0,0,0,3,3,3,6.4,301,91,6.1,209,54,6.3,119,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7.1,102,62,6.1,192,69,6.1,275,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,113,25,0,204,76,0,303,74,0,0,0,0,0,0,0,0,0,0,0,0
20251209091721_B_1003578408_TR.jpg,FALSE,0,4,2,2,4.8,272,21,0,179,52,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5.3,279,54,5.2,172,109,2.3,92,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,5.1,49,39,0,165,58,0,246,110,2.4,334,57,5,0,0,2.6,0,0,0,0,0,0,4,2,5,5.6,53,32,5.2,137,36,0,241,41,0,341,66,3.4,374,61,1.6,0,0,2,0,0
20251209091838_B_1003601244_TR.jpg,TRUE,0,3,1,3,0,317,97,6.9,197,6,0,118,73,5.5,0,0,4.8,0,0,0,0,0,0,0,0,0,3,1,5,5.1,341,123,0,322,37,0,201,26,9.6,118,88,4.5,69,75,4.7,0,0,3.2,0,0,0,3,2,4,5.1,96,77,0,149,17,5.8,267,115,7.5,312,114,2.8,0,0,0,0,0,0,0,0,0,3,1,3,5.6,111,85,0,136,7,0,319,109,6,0,0,5.7,0,0,0,0,0,0,0,0
20251209091850_A_1003590295_TR.jpg,TRUE,0,2,2,3,4.8,304,95,4.7,212,108,3.6,129,103,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4.8,323,62,0,253,21,4.2,93,55,2.8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5.1,122,109,0,208,103,4.8,265,101,3.7,300,52,3.4,0,0,0,0,0,0,0,0,0,2,2,4,4.9,123,45,3.7,207,58,3.9,274,13,3.4,298,83,0,0,0,0,0,0,0,0,0
20251209091934_A_1003474163_TR.jpg,TRUE,0,4,3,3,5.9,318,85,7,248,27,0,128,95,4.8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5.2,376,102,4.4,326,49,4,255,70,4.4,191,81,2.9,120,113,0,0,0,0,0,0,0,5,2,7,5.2,51,32,0,81,111,0,119,71,0,176,16,4.8,258,14,2.6,317,12,3.9,362,83,0,3,3,6,4.9,54,93,2.3,107,107,4.8,149,84,3,182,43,2.6,310,51,2,346,65,0,0,0
20251209091941_B_1003183474_TR.jpg,TRUE,0,5,2,4,0,333,7,0,302,54,3.7,228,15,5.5,137,108,0,0,0,4.8,0,0,2.4,0,0,0,3,3,4,5.4,379,124,4.1,347,12,5.7,267,118,3,156,8,0,0,0,0,0,0,0,0,0,0,3,1,3,0,120,113,0,214,19,5.4,310,23,5.5,0,0,3,0,0,0,0,0,0,0,0,0,5,3,3,5.9,107,103,0,204,75,4,297,12,0,0,0,5.6,0,0,0,0,0,0,0,0
20251209092048_B_1003440906_TR.jpg,FALSE,0,3,3,4,4.7,393,62,5.9,302,89,3.9,218,86,5.7,134,101,0,0,0,0,0,0,0,0,0,0,3,3,3,4.4,339,96,5.3,241,19,3.3,144,119,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,148,55,5.3,229,40,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5.2,124,79,5.9,212,97,3.6,295,32,0,0,0,0,0,0,0,0,0,0,0,0
20251209092159_A_1003608798_TR.jpg,FALSE,0,3,2,3,6.3,299,22,0,212,112,5.9,147,76,2.6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4.9,382,92,6,304,117,4.8,222,18,4.5,136,54,0,0,0,0,0,0,0,0,0,0,4,2,3,0,93,14,6.3,150,108,6.1,227,108,0,0,0,4.9,0,0,0,0,0,0,0,0,0,4,3,3,0,145,56,6.3,224,7,6.8,290,90,2.2,0,0,0,0,0,0,0,0,0,0,0
20251209092225_B_1003474151_TR.jpg,FALSE,0,3,2,3,4.5,310,6,4.2,231,59,0,147,9,4.7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5.5,300,69,5.1,212,78,4.8,122,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5.5,137,49,4.8,213,42,4.5,289,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,124,12,5.7,205,80,5.2,287,43,0,0,0,0,0,0,0,0,0,0,0,0
20251209092328_B_1003563629_TR.jpg,FALSE,0,3,3,5,3.5,328,10,3.6,254,75,3.3,179,65,3.2,107,28,2.4,39,29,0,0,0,0,0,0,0,3,2,4,3.1,343,64,3.3,265,54,0,175,19,3.3,99,12,3.2,0,0,0,0,0,0,0,0,0,4,3,3,4.3,101,60,3.4,170,53,3.6,250,67,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4.6,54,59,3.4,100,22,3.6,170,73,0,261,46,2.2,0,0,0,0,0,0,0,0
